2243.03,0.0999003,1
2243,0.08,1
2242.75,0.00004458,1
2242.41,0.008919,1
2242.36,0.08812144,1
2242.35,0.00218511,1
2242.34,0.00576919,1
2242.26,0.00572181,1
2242.2,0.0216573,1
2242.18,0.00004459,1
2242.12,0.04088392,1
2242.05,0.01561072,1
2242,0.01,1
2241.94,0.1588795,1
2241.77,0.00011152,1
2241.61,0.04438772,1
2241.53,0.0021238,1
2241.46,0.00053092,1
2241.44,0.00097398,1
2241.36,0.14957253,1
2241.33,0.01165739,1
2241.14,0.00220423,1
2241.04,0.00004462,1
2241,0.01,1
2240.86,0.00446258,1
2240.77,0.00259285,1
2240.75,0.06613856,1
2240.73,0.03778395,1
2240.71,0.1,1
2240.7,0.05423487,1
2240.64,0.00094901,1
2240.56,0.00053081,1
2240.47,0.00004463,1
2240.31,0.02712981,1
2240.3,0.00107129,1
2240.2,0.025698,1
2240.15,0.04463986,1
2240.03,0.03562465,1
2240,35.51532127,1
2239.94,0.04437618,1
2239.9,0.00004464,1
2239.78,0.06443882,1
2239.77,0.2232372,1
2239.68,0.00618775,1
2239.65,0.37453818,1
2239.64,0.00584614,1
2239.54,0.02165124,1
2239.52,0.01192023,1
2239.5,0.08823398,1
2239.35,0.00194457,1
2239.33,0.00004465,1
2239.27,0.14,1
2239.24,0.00357264,1
2239.22,0.0446584,1
2239.16,0.0101785,1
2239,0.56810535,1
2238.99,0.08942723,1
2238.94,0.00893279,1
2238.86,0.00163279,1
2238.77,0.00004466,1
2238.76,0.28164148,1
2238.58,0.11377414,1
2238.3,0.0000453,1
2238.21,0.00004467,1
2238.17,0.5,1
2238.14,1.15234294,1
2238.07,0.25695743,1
2238,0.45682752,1
2237.83,0.05,1
2237.81,0.00441503,1
2237.74,0.25677724,1
2237.69,0.00080441,1
2237.65,0.00004468,1
2237.52,0.00095854,1
2237.5,0.03349106,1
2237.43,0.08111986,1
2237.4,0.0897094,1
2237.3,0.00011174,1
2237.16,0.22826599,1
2237.15,0.01016643,1
2237.12,0.09236875,1
2237.11,0.035,1
2237.09,0.00004469,1
2237.01,0.0039039,1
2237,0.01,1
2236.97,0.087495,1
2236.95,0.0043275,1
2236.92,0.01598434,1
2236.78,0.00447071,1
2236.56,0.01702504,1
2236.53,0.00004471,1
2236.49,0.00000444,1
2236.47,0.01113899,1
2236.43,0.22357061,1
2236.38,0.8685912,1
2236.37,0.22357659,1
2236.35,0.025851,1
2236.28,0.00083619,1
2236.26,0.22358759,1
2236.23,0.00261506,1
2236.16,0.00844925,1
2236.1,0.03897578,1
2236.06,0.00091867,1
2236,0.01447227,1
2235.98,0.01563743,1
2235.97,0.00004472,1
2235.95,1,1
2235.91,0.00172724,1
2235.83,2.52962848,1
2235.52,0.067,1
2235.43,0.03858319,1
2235.41,0.00004473,1
2235.4,0.00435012,1
2235.33,0.00565755,1
2235.24,0.00456574,1
2235.13,0.00599693,1
2235.09,0.06711139,1
2235.04,0.011185,1
2235,14.23887689,1
2234.86,0.09586351,1
2234.85,0.00004474,1
2234.64,0.10365733,1
2234.57,0.00120422,1
2234.56,0.04286302,1
2234.45,0.02173241,1
